AS1,AS2,CO2_per_link,Count,Total_CO2,Relation,Source
396420,397321,174.81,414,72371.34,-1,bgp
396422,18771,383.55,2388,915917.4,-1,bgp
396422,399694,383.55,705,270402.75,-1,bgp
396431,14907,383.55,12,4602.6,0,bgp
396431,24482,383.55,108,41423.4,0,bgp
396431,35280,383.55,9,3451.95,0,bgp
396431,137409,383.55,14,5369.7,0,bgp
396434,35039,383.55,1104,423439.2,-1,bgp
396503,394256,174.81,8,1398.48,0,bgp
396507,13237,344.14,2,688.28,0,bgp
396507,24961,344.14,5,1720.7,0,bgp
396515,394256,174.81,1,174.81,0,bgp
396828,29966,383.55,348,133475.4,-1,bgp
396842,20364,383.55,1126,431877.3,-1,bgp
396842,397427,383.55,2934,1125335.7,-1,bgp
396850,11126,383.55,788,302237.4,-1,bgp
396905,20205,383.55,46,17643.3,0,bgp
396905,35280,383.55,47,18026.85,0,bgp
396905,35979,383.55,661,253526.55,-1,bgp
396905,400238,383.55,12954,4968506.7,-1,bgp
396914,18106,383.55,1,383.55,0,bgp
396914,35280,383.55,12,4602.6,0,bgp
396914,394256,383.55,1,383.55,0,bgp
396926,10546,383.55,2489,954655.95,-1,bgp
396926,16430,383.55,706,270786.3,-1,bgp
396926,25656,383.55,1011,387769.05,-1,bgp
396926,26987,383.55,351,134626.05,-1,bgp
396926,30454,383.55,351,134626.05,-1,bgp
396926,30460,383.55,351,134626.05,-1,bgp
396926,32038,383.55,351,134626.05,-1,bgp
396926,32229,383.55,1056,405028.8,-1,bgp
396926,395073,383.55,1497,574174.35,-1,bgp
396926,397087,383.55,1060,406563.0,-1,bgp
396926,397132,383.55,351,134626.05,-1,bgp
396926,398058,383.55,351,134626.05,-1,bgp
396926,398443,383.55,351,134626.05,-1,bgp
396926,398449,383.55,351,134626.05,-1,bgp
396926,398455,383.55,351,134626.05,-1,bgp
396926,398470,383.55,351,134626.05,-1,bgp
396926,398550,383.55,351,134626.05,-1,bgp
396926,398558,383.55,351,134626.05,-1,bgp
396926,398751,383.55,351,134626.05,-1,bgp
396926,398802,383.55,351,134626.05,-1,bgp
396926,398829,383.55,351,134626.05,-1,bgp
396930,14746,383.55,189,72490.95,-1,bgp
396930,398031,383.55,708,271553.4,-1,bgp
396930,400510,383.55,170,65203.5,-1,bgp
396930,400554,383.55,498,191007.9,-1,bgp
396955,394088,383.55,259,99339.45,-1,bgp
396955,396961,383.55,2388,915917.4,-1,bgp
396984,1403,174.81,3,524.43,0,bgp
396984,17639,383.55,2,767.1,0,bgp
396984,18106,383.55,2,767.1,0,bgp
396984,35280,295.86,3,887.58,0,bgp
396984,37468,383.55,9,3451.95,0,bgp
396984,212483,383.55,4,1534.2,0,bgp
396984,394256,224.57,3,673.71,0,bgp
396986,1103,253.31,5,1266.55,0,bgp
396986,1140,253.31,3,759.93,0,bgp
396986,1239,385.95,124,47857.8,0,bgp
396986,1267,286.7,10,2867.0,0,bgp
396986,1403,174.81,3,524.43,0,bgp
396986,1764,232.69,8,1861.52,0,bgp
396986,1828,359.16,77,27655.32,0,bgp
396986,2027,50.51,7,353.57,0,bgp
396986,2119,272.28,1,272.28,0,bgp
396986,2500,482.32,15,7234.8,0,bgp
396986,2603,338.83,28,9487.24,0,bgp
396986,3170,280.41,7,1962.87,0,bgp
396986,3214,331.76,67,22227.92,0,bgp
396986,3216,377.47,12,4529.64,0,bgp
396986,3333,253.31,3,759.93,0,bgp
396986,3399,45.19,5,225.95,0,bgp
396986,12552,228.82,19,4347.58,0,bgp
396986,12637,286.07,8,2288.56,0,bgp
396986,12779,267.88,45,12054.6,0,bgp
396986,12859,258.12,5,1290.6,0,bgp
396986,12969,261.53,10,2615.3,0,bgp
396986,13030,342.24,166,56811.84,0,bgp
396986,13194,282.09,3,846.27,0,bgp
396986,13237,324.66,16,5194.56,0,bgp
396986,13830,383.55,1,383.55,0,bgp
396986,14630,355.58,9,3200.22,0,bgp
396986,14907,357.66,20,7153.2,0,bgp
396986,15412,332.38,16,5318.08,0,bgp
396986,15547,185.73,10,1857.3,0,bgp
396986,15576,169.15,4,676.6,0,"bgp,mlp"
396986,15605,286.43,8,2291.44,0,bgp
396986,15943,338.24,1,338.24,0,bgp
396986,16347,211.45,5,1057.25,0,bgp
396986,16735,226.05,10,2260.5,0,bgp
396986,17639,497.28,30,14918.4,0,bgp
396986,18106,464.8,23,10690.4,0,bgp
396986,20080,383.55,5,1917.75,0,bgp
396986,20562,269.18,17,4576.06,0,bgp
396986,20764,219.21,36,7891.56,0,bgp
396986,20912,297.53,3,892.59,0,bgp
396986,20932,290.61,3,871.83,0,bgp
396986,21320,237.7,41,9745.7,0,bgp
396986,22548,103.21,15,1548.15,0,bgp
396986,22652,262.93,3,788.79,0,bgp
396986,23106,228.29,54,12327.66,0,bgp
396986,24482,432.44,873,377520.12,0,bgp
396986,24961,332.07,11,3652.77,0,bgp
396986,25091,329.54,187,61623.98,0,bgp
396986,25220,340.54,5,1702.7,0,bgp
396986,25369,292.34,3,877.02,0,bgp
396986,28624,103.21,18,1857.78,0,bgp
396986,28634,103.21,26,2683.46,0,bgp
396986,28716,285.3,4,1141.2,0,bgp
396986,28792,210.89,5,1054.45,0,bgp
396986,28917,293.31,10,2933.1,0,bgp
396986,29075,64.76,27,1748.52,0,bgp
396986,29140,339.01,11,3729.11,0,bgp
396986,29680,146.15,3,438.45,0,bgp
396986,30781,64.33,12,771.96,0,bgp
396986,30844,390.8,4,1563.2,0,bgp
396986,31510,127.24,9,1145.16,0,bgp
396986,31742,220.44,7,1543.08,0,bgp
396986,33891,329.87,101,33316.87,0,bgp
396986,34019,74.64,48,3582.72,0,bgp
396986,34177,66.64,13,866.32,0,"bgp,mlp"
396986,34288,237.1,12,2845.2,0,bgp
396986,34549,362.79,77,27934.83,0,bgp
396986,34927,341.29,50,17064.5,0,bgp
396986,35266,212.0,7,1484.0,0,bgp
396986,35280,315.35,122,38472.7,0,bgp
396986,35360,162.99,6,977.94,0,bgp
396986,35369,102.62,3,307.86,0,bgp
396986,35598,342.6,18,6166.8,0,bgp
396986,35600,44.18,7,309.26,0,bgp
396986,35625,62.73,19,1191.87,0,bgp
396986,35710,344.14,12,4129.68,0,bgp
396986,36924,325.79,3,977.37,0,bgp
396986,37239,708.88,3,2126.64,0,bgp
396986,37468,322.29,136,43831.44,0,bgp
396986,37497,653.28,10,6532.8,0,bgp
396986,37680,689.89,2,1379.78,0,bgp
396986,37697,421.91,2,843.82,0,bgp
396986,38001,475.6,12,5707.2,0,bgp
396986,39122,229.2,11,2521.2,0,bgp
396986,39351,90.91,32,2909.12,0,bgp
396986,132337,450.16,31,13954.96,0,bgp
396986,132847,551.59,9,4964.31,0,bgp
396986,150436,485.74,68,33030.32,-1,bgp
396986,198385,236.49,4,945.96,0,bgp
396986,199524,373.77,44,16445.88,0,"bgp,mlp"
396986,199938,340.72,3,1022.16,0,bgp
396986,200970,102.62,2,205.24,0,bgp
396986,202032,287.53,2,575.06,0,bgp
396986,205206,114.46,2,228.92,0,bgp
396986,207841,210.89,7,1476.23,0,bgp
396986,208972,418.76,3,1256.28,0,bgp
396986,212483,345.82,66,22824.12,0,bgp
396986,213241,271.6,11,2987.6,0,bgp
396986,263237,311.06,31,9642.86,0,bgp
396986,264409,263.01,3,789.03,0,bgp
396986,264479,103.21,16,1651.36,0,bgp
396986,327804,708.88,3,2126.64,0,bgp
396986,327960,708.88,3,2126.64,0,bgp
396986,327983,708.88,2,1417.76,0,bgp
396986,328137,708.88,3,2126.64,0,bgp
396986,394256,260.93,3,782.79,0,bgp
396993,19415,383.55,17,6520.35,-1,bgp
396993,400890,383.55,345,132324.75,-1,bgp
396998,10431,383.55,354,135776.7,-1,bgp
396998,12129,383.55,354,135776.7,-1,bgp
396998,13237,334.08,416,138977.28,0,bgp
396998,13984,380.7,352,134006.4,-1,bgp
396998,15943,336.87,226,76132.62,0,bgp
396998,16617,383.55,50,19177.5,-1,bgp
396998,16987,383.55,354,135776.7,-1,bgp
396998,16992,383.55,351,134626.05,-1,bgp
396998,17293,383.55,708,271553.4,-1,bgp
396998,17388,383.55,426,163392.3,-1,bgp
396998,18779,381.39,909,346683.51,-1,bgp
396998,19318,375.14,354,132799.56,-1,bgp
396998,19326,383.55,708,271553.4,-1,bgp
396998,20278,378.5,2551,965553.5,-1,bgp
396998,22184,383.55,354,135776.7,-1,bgp
396998,23106,374.18,578,216276.04,0,bgp
396998,24482,417.02,4737,1975423.74,0,bgp
396998,24961,336.63,830,279402.9,0,bgp
396998,26042,382.72,2345,897478.4,-1,bgp
396998,26277,383.28,354,135681.12,-1,bgp
396998,27589,377.37,708,267177.96,-1,bgp
396998,28917,426.29,297,126608.13,0,bgp
396998,29140,337.63,461,155647.43,0,bgp
396998,29889,383.55,1770,678883.5,-1,bgp
396998,30644,391.38,1170,457914.6,-1,bgp
396998,32097,385.43,353,136056.79,-1,bgp
396998,33182,364.39,352,128265.28,-1,bgp
396998,34927,349.23,1313,458538.99,0,bgp
396998,35710,344.14,850,292519.0,0,bgp
396998,36231,376.62,16941,6380319.42,-1,bgp
396998,36666,383.55,354,135776.7,-1,bgp
396998,38561,551.59,216,119143.44,0,bgp
396998,39122,232.19,449,104253.31,0,bgp
396998,132847,551.59,442,243802.78,0,bgp
396998,136523,383.55,797,305689.35,-1,bgp
396998,136557,444.94,572,254505.68,0,bgp
396998,197649,146.15,698,102012.7,-1,bgp
396998,197795,328.66,354,116345.64,-1,bgp
396998,199524,378.2,439,166029.8,0,bgp
396998,210021,292.62,349,102124.38,-1,bgp
396998,210250,331.48,141,46738.68,-1,bgp
396998,211557,264.21,353,93266.13,-1,bgp
396998,212483,337.27,872,294099.44,0,bgp
396998,214379,450.25,2166,975241.5,-1,bgp
396998,216030,373.89,2855,1067455.95,-1,bgp
396998,262954,383.55,543,208267.65,-1,bgp
396998,394933,383.55,1048,401960.4,-1,bgp
396998,397031,383.55,1760,675048.0,-1,bgp
396998,398395,379.34,354,134286.36,-1,bgp
396998,398736,383.55,23,8821.65,-1,bgp
396998,399250,383.55,2478,950436.9,-1,bgp
396998,399580,371.21,385,142915.85,0,bgp
396998,399647,383.55,708,271553.4,-1,bgp
396998,400529,371.34,8493,3153790.62,-1,bgp
396998,400860,383.55,354,135776.7,-1,bgp
396998,400998,383.55,328,125804.4,-1,bgp
396998,401314,383.55,705,270402.75,-1,bgp
397016,1239,383.55,4,1534.2,0,bgp
397016,395855,383.55,2050,786277.5,-1,bgp
397018,20205,383.55,5,1917.75,0,bgp
397031,13786,383.55,13,4986.15,0,bgp
397031,17639,383.55,10,3835.5,0,bgp
397031,18106,383.55,12,4602.6,0,bgp
397031,21700,383.55,12,4602.6,0,bgp
397031,24482,383.55,36,13807.8,0,bgp
397031,26157,383.55,799,306456.45,-1,bgp
397031,37468,383.55,32,12273.6,0,bgp
397031,199524,383.55,12,4602.6,0,bgp
397031,271253,383.55,10,3835.5,0,bgp
397032,29803,383.55,742,284594.1,-1,bgp
397032,210940,377.75,706,266691.5,-1,bgp
397032,215120,364.86,410,149592.6,-1,bgp
397041,1828,383.55,12,4602.6,0,bgp
397086,394844,383.55,5082,1949201.1,-1,bgp
397095,1239,383.55,3,1150.65,0,bgp
397095,20205,383.55,8,3068.4,0,bgp
397095,23540,383.55,406,155721.3,-1,bgp
397095,398368,383.55,394,151118.7,-1,bgp
397095,400473,383.55,411,157639.05,-1,bgp
397097,18467,383.55,4,1534.2,-1,bgp
397131,10111,383.55,1,383.55,0,bgp
397131,401473,383.55,603,231280.65,-1,bgp
397142,17362,383.55,383,146899.65,-1,bgp
397142,19637,383.55,1612,618282.6,-1,bgp
397142,19647,383.55,614,235499.7,-1,bgp
397142,394838,383.55,2861,1097336.55,-1,bgp
397142,397377,383.55,2475,949286.25,-1,bgp
397162,22704,383.55,31,11890.05,-1,bgp
397270,14756,383.55,730,279991.5,-1,bgp
397270,398415,383.55,1432,549243.6,-1,bgp
397270,399533,383.55,1459,559599.45,-1,bgp
397270,400232,383.55,1503,576475.65,-1,bgp
397270,401401,383.55,8,3068.4,-1,bgp
397326,18106,383.55,5,1917.75,0,bgp
397326,24482,383.55,15,5753.25,0,bgp
397326,34927,383.55,2,767.1,0,bgp
397326,35280,383.55,3,1150.65,0,bgp
397326,394256,383.55,5,1917.75,0,bgp
397326,399580,383.55,2,767.1,0,bgp
397336,1239,383.55,3,1150.65,0,bgp
397336,398189,383.55,189,72490.95,-1,bgp
397373,14935,383.55,588,225527.4,-1,bgp
397373,199856,313.8,385,120813.0,-1,bgp
397373,399122,383.55,7322,2808353.1,-1,bgp
397391,1239,383.55,14,5369.7,0,bgp
397391,398468,383.55,707,271169.85,-1,bgp
397412,1239,383.55,12,4602.6,0,bgp
397415,10780,383.55,75,28766.25,-1,bgp
397423,1239,383.55,142,54464.1,0,bgp
397423,25091,202.25,1376,278296.0,0,bgp
397423,25846,318.74,1336,425836.64,-1,bgp
397423,140947,383.55,1034,396590.7,-1,bgp
397423,201579,383.55,734,281525.7,-1,bgp
397423,203391,335.18,16,5362.88,-1,bgp
397423,204903,330.13,6,1980.78,-1,bgp
397423,211014,383.55,1766,677349.3,-1,bgp
397423,213154,383.55,1250,479437.5,-1,bgp
397423,214307,383.55,345,132324.75,-1,bgp
397423,394760,390.31,2103,820821.93,-1,bgp
397423,395898,383.55,4208,1613978.4,-1,bgp
397423,399122,375.38,4390,1647918.2,-1,bgp
397423,399849,383.55,345,132324.75,-1,bgp
397423,400031,383.55,1381,529682.55,-1,bgp
397423,400213,383.55,345,132324.75,-1,bgp
397423,400402,373.01,7998,2983333.98,-1,bgp
397423,400456,383.55,346,132708.3,-1,bgp
397427,20364,383.55,86,32985.3,-1,bgp
397446,17137,383.55,2717,1042105.35,-1,bgp
397446,396443,383.55,5111,1960324.05,-1,bgp
397446,400180,383.55,2155,826550.25,-1,bgp
397496,1239,383.55,33,12657.15,0,bgp
397496,31753,383.55,4806,1843341.3,-1,bgp
397540,1403,174.81,4,699.24,0,bgp
397540,35280,290.76,2,581.52,0,bgp
397540,394256,221.03,3,663.09,0,bgp
397545,1403,174.81,2,349.62,0,bgp
397654,35280,383.55,3,1150.65,0,bgp
397654,37468,383.55,12,4602.6,0,bgp
397735,19431,174.81,1740,304169.4,-1,bgp
397735,20371,174.81,347,60659.07,-1,bgp
397735,30514,174.81,732,127960.92,-1,bgp
397735,399194,174.81,1207,210995.67,-1,bgp
397803,22243,383.55,24,9205.2,-1,bgp
397803,25918,383.55,26,9972.3,-1,bgp
397803,26894,383.55,390,149584.5,-1,bgp
397849,18106,383.55,1,383.55,0,bgp
397849,34927,383.55,5,1917.75,0,bgp
397849,35280,383.55,17,6520.35,0,bgp
397849,37468,383.55,13,4986.15,0,bgp
397849,394256,383.55,8,3068.4,0,bgp
397860,35280,383.55,2,767.1,0,bgp
397921,36252,383.55,344,131941.2,-1,bgp
397945,1239,383.55,4,1534.2,0,bgp
397945,1299,383.55,63,24163.65,0,bgp
397945,32261,383.55,363,139228.65,-1,bgp
397952,1239,383.55,15,5753.25,0,bgp
397952,25091,383.55,34,13040.7,0,bgp
398013,17639,383.55,24,9205.2,0,bgp
398013,18106,383.55,24,9205.2,0,bgp
398013,24482,383.55,244,93586.2,0,bgp
398013,37468,383.55,96,36820.8,0,bgp
398025,1239,383.55,18,6903.9,0,bgp
398025,1299,383.55,177,67888.35,0,bgp
398025,396348,383.55,301,115448.55,-1,bgp
398037,1239,383.55,1,383.55,0,bgp
398037,11414,369.08,4112,1517656.96,-1,bgp
398044,1299,383.55,436,167227.8,0,bgp
398044,1828,383.55,6,2301.3,0,bgp
398044,14907,383.55,4,1534.2,0,bgp
398044,35280,383.55,6,2301.3,0,bgp
398044,398800,383.55,281,107777.55,-1,bgp
398044,400784,383.55,347,133091.85,-1,bgp
398143,397614,383.55,4659,1786959.45,-1,bgp
398151,32768,383.55,349,133858.95,-1,bgp
398156,398765,383.55,1557,597187.35,-1,bgp
398223,18106,383.55,5,1917.75,0,bgp
398223,24482,383.55,31,11890.05,0,bgp
398223,35280,383.55,2,767.1,0,bgp
398223,394256,383.55,5,1917.75,0,bgp
398233,20205,383.55,1,383.55,0,bgp
398290,1403,174.81,3,524.43,0,bgp
398290,35280,174.81,1,174.81,0,bgp
398290,394256,174.81,2,349.62,0,bgp
398334,35280,383.55,1,383.55,0,bgp
398334,37468,383.55,6,2301.3,0,bgp
398335,12204,383.55,42,16109.1,-1,bgp
398337,13869,383.55,22,8438.1,-1,bgp
398343,1239,385.16,65,25035.4,0,bgp
398343,400509,383.55,2,767.1,-1,bgp
398358,394256,174.81,1,174.81,0,bgp
398395,401170,383.55,409,156871.95,-1,bgp
398427,1239,383.55,2,767.1,0,bgp
398427,19712,383.55,710,272320.5,-1,bgp
398427,19733,383.55,352,135009.6,-1,bgp
398427,26167,383.55,381,146132.55,-1,bgp
398427,32926,383.55,701,268868.55,-1,bgp
398427,32973,383.55,349,133858.95,-1,bgp
398427,397424,383.55,349,133858.95,-1,bgp
398427,399313,383.55,537,205966.35,-1,bgp
398446,13830,383.55,7,2684.85,0,bgp
398446,14907,383.55,9,3451.95,0,bgp
398446,25091,383.55,94,36053.7,0,bgp
398446,35280,383.55,6,2301.3,0,bgp
398446,399872,383.55,80,30684.0,-1,bgp
398448,35280,383.55,6,2301.3,0,bgp
398453,26224,383.55,329,126187.95,-1,bgp
398453,394609,383.55,957,367057.35,-1,bgp
398465,1011,383.55,364,139612.2,-1,bgp
398465,1140,253.31,4,1013.24,0,bgp
398465,1239,383.55,12,4602.6,0,bgp
398465,1836,344.14,79,27187.06,0,bgp
398465,12859,261.48,14,3660.72,0,bgp
398465,15576,217.94,4,871.76,0,bgp
398465,16589,681.99,367,250290.33,-1,bgp
398465,23106,223.65,8,1789.2,0,bgp
398465,24961,332.78,4,1331.12,0,bgp
398465,25091,325.84,258,84066.72,0,bgp
398465,25369,281.48,9,2533.32,0,bgp
398465,34927,353.05,241,85085.05,0,bgp
398465,35266,212.3,23,4882.9,0,bgp
398465,37468,296.65,544,161377.6,0,bgp
398465,142617,436.83,764,333738.12,-1,bgp
398465,199760,239.51,351,84068.01,-1,bgp
398465,199856,297.75,345,102723.75,-1,bgp
398465,206356,344.14,1,344.14,0,bgp
398465,208258,306.19,2211,676986.09,-1,bgp
398465,211936,210.89,2841,599138.49,-1,bgp
398465,395003,383.55,1254,480971.7,-1,bgp
398465,397651,383.55,9206,3530961.3,-1,bgp
398465,397923,383.55,735,281909.25,-1,bgp
398465,399296,383.55,7754,2974046.7,-1,bgp
398465,400536,373.72,32171,12022946.12,-1,bgp
398465,400786,383.55,32,12273.6,-1,bgp
398465,400909,288.01,9782,2817313.82,-1,bgp
398471,393486,383.55,92,35286.6,-1,bgp
398478,394432,377.39,3,1132.17,-1,bgp
398482,1403,174.81,1,174.81,0,bgp
398482,24482,174.81,11,1922.91,0,bgp
398482,35280,174.81,1,174.81,0,bgp
398482,394256,174.81,1,174.81,0,bgp
398563,1611,383.55,1224,469465.2,-1,bgp
398563,15015,383.55,816,312976.8,-1,bgp
398563,397710,383.55,1632,625953.6,-1,bgp
398638,395565,383.55,2438,935094.9,-1,bgp
398663,22192,383.55,2151,825016.05,-1,bgp
398668,1828,383.55,2,767.1,0,bgp
398698,1828,383.55,2,767.1,0,bgp
398698,24482,383.55,6,2301.3,0,bgp
398698,25091,383.55,20,7671.0,0,bgp
398698,34549,383.55,5,1917.75,0,bgp
398698,35280,383.55,1,383.55,0,bgp
398698,37468,383.55,4,1534.2,0,bgp
398700,18106,383.55,4,1534.2,0,bgp
398700,24482,383.55,12,4602.6,0,bgp
398700,35280,383.55,3,1150.65,0,bgp
398700,394256,383.55,4,1534.2,0,bgp
398704,1239,392.87,19,7464.53,0,bgp
398704,15082,383.55,1483,568804.65,-1,bgp
398704,17639,504.57,13,6559.41,0,bgp
398704,18811,485.96,11675,5673583.0,-1,bgp
398704,25152,410.11,8,3280.88,0,bgp
398704,25220,344.14,6,2064.84,0,bgp
398704,33891,434.97,16,6959.52,0,bgp
398704,35280,464.64,915,425145.6,0,bgp
398704,37468,391.43,33,12917.19,0,bgp
398704,38001,516.41,14,7229.74,0,bgp
398704,39180,498.74,2,997.48,0,bgp
398704,131482,559.55,76,42525.8,-1,bgp
398704,133180,681.99,367,250290.33,-1,bgp
398704,136758,563.63,364,205161.32,-1,bgp
398704,152330,681.99,529,360772.71,-1,bgp
398704,153371,513.8,179,91970.2,-1,bgp
398704,153560,498.74,352,175556.48,-1,bgp
398712,25091,383.55,63,24163.65,0,bgp
398712,37468,383.55,27,10355.85,0,bgp
398719,399143,383.55,5083,1949584.65,-1,bgp
398741,13875,383.55,2150,824632.5,-1,bgp
398764,1403,174.81,1,174.81,0,bgp
398764,1828,174.81,1,174.81,0,bgp
398764,22652,174.81,1,174.81,0,bgp
398764,24482,174.81,11,1922.91,0,bgp
398764,35280,174.81,1,174.81,0,bgp
398764,394256,174.81,1,174.81,0,bgp
398811,174,383.55,75,28766.25,0,bgp
398811,21660,383.55,89,34135.95,-1,bgp
398811,200946,383.55,346,132708.3,-1,bgp
398823,10099,512.07,6,3072.42,0,bgp
398823,17639,400.68,21,8414.28,0,bgp
398823,18106,422.88,40,16915.2,0,bgp
398823,37468,383.55,180,69039.0,0,bgp
398826,1239,383.55,42,16109.1,0,bgp
398826,10099,347.49,13,4517.37,0,bgp
398947,22869,328.11,346,113526.06,-1,bgp
398947,27884,383.55,5324,2042020.2,-1,bgp
398960,18106,383.55,3,1150.65,0,bgp
398960,394256,383.55,3,1150.65,0,bgp
399006,1239,383.55,4,1534.2,0,bgp
399006,13705,383.55,700,268485.0,-1,bgp
399077,1239,388.95,10,3889.5,0,bgp
399077,10111,536.91,142,76241.22,-1,bgp
399077,37468,426.0,1070,455820.0,0,bgp
399077,38001,510.82,470,240085.4,0,bgp
399077,150150,594.95,134,79723.3,-1,bgp
399077,399945,383.55,1029,394672.95,-1,bgp
399077,400104,498.74,700,349118.0,-1,bgp
399078,1299,383.55,113,43341.15,0,bgp
399078,398911,383.55,408,156488.4,-1,bgp
399104,1828,416.49,2,832.98,0,bgp
399104,17639,417.37,2,834.74,0,bgp
399104,18106,448.68,2,897.36,0,bgp
399104,24482,442.13,22,9726.86,0,bgp
399104,33891,403.19,11,4435.09,0,bgp
399104,37468,416.55,13,5415.15,0,bgp
399104,38001,446.47,2,892.94,0,bgp
399104,39180,415.51,2,831.02,0,bgp
399104,199524,411.55,2,823.1,0,bgp
399126,399412,664.53,410,272457.3,-1,bgp
399135,18106,383.55,2,767.1,0,bgp
399135,24482,383.55,14,5369.7,0,bgp
399135,35280,383.55,1,383.55,0,bgp
399135,394256,383.55,2,767.1,0,bgp
399199,1403,174.81,1,174.81,0,bgp
399220,395685,383.55,2104,806989.2,-1,bgp
399224,37468,383.55,5,1917.75,0,bgp
399226,1403,174.81,7,1223.67,0,bgp
399226,24482,174.81,77,13460.37,0,bgp
399226,26318,174.81,345,60309.45,-1,bgp
399226,35280,174.81,7,1223.67,0,bgp
399226,394256,174.81,7,1223.67,0,bgp
399226,395932,174.81,345,60309.45,-1,bgp
399240,1239,383.55,20,7671.0,0,bgp
399240,398933,383.55,2430,932026.5,-1,bgp
399244,142594,402.73,2448,985883.04,-1,bgp
399257,26224,383.55,17,6520.35,-1,bgp
399257,394609,383.55,50,19177.5,-1,bgp
399265,3549,382.79,1,382.79,0,bgp
399291,400939,664.53,411,273121.83,-1,bgp
399327,394256,174.81,1,174.81,0,bgp
399331,401288,383.55,2033,779757.15,-1,bgp
399337,1403,174.81,14,2447.34,0,bgp
399337,35280,174.81,12,2097.72,0,bgp
399337,394256,174.81,13,2272.53,0,bgp
399382,272830,263.27,717,188764.59,-1,bgp
399392,35280,383.55,4,1534.2,0,bgp
399392,400189,383.55,825,316428.75,-1,bgp
399450,395737,383.55,347,133091.85,-1,bgp
399486,1239,383.55,125,47943.75,0,bgp
399486,25091,204.08,216,44081.28,0,bgp
399486,34019,44.18,175,7731.5,0,bgp
399486,34177,71.53,41,2932.73,0,bgp
399486,198831,44.18,8867,391744.06,-1,bgp
399486,200136,127.72,1053,134489.16,-1,bgp
399486,200450,264.21,345,91152.45,-1,bgp
399486,210558,383.55,344,131941.2,-1,bgp
399486,400130,174.81,1395,243859.95,-1,bgp
399486,400596,174.81,705,123241.05,-1,bgp
399486,400897,170.73,1383,236119.59,-1,bgp
399494,1403,174.81,9,1573.29,0,bgp
399521,1239,383.55,2,767.1,0,bgp
399521,13830,383.55,8,3068.4,0,bgp
399521,25091,383.55,46,17643.3,0,bgp
399521,33481,383.55,1303,499765.65,-1,bgp
399541,20205,383.55,9,3451.95,0,bgp
399558,1403,174.81,4,699.24,0,bgp
399558,35280,174.81,2,349.62,0,bgp
399558,394256,174.81,3,524.43,0,bgp
399559,16612,383.55,49,18793.95,-1,bgp
399559,400045,383.55,795,304922.25,-1,bgp
399580,112,269.6,2,539.2,0,bgp
399580,2906,260.96,28,7306.88,0,bgp
399580,10310,248.85,254,63207.9,0,bgp
399580,10750,383.55,20,7671.0,0,bgp
399580,11320,383.55,80,30684.0,0,bgp
399580,11655,174.81,418,73070.58,-1,bgp
399580,12654,268.05,192,51465.6,-1,bgp
399580,13329,383.55,222,85148.1,0,bgp
399580,14061,233.67,263,61455.21,0,bgp
399580,16265,226.77,553,125403.81,0,bgp
399580,16509,264.55,3266,864020.3,0,bgp
399580,19523,189.72,54,10244.88,0,bgp
399580,22295,383.55,1,383.55,0,bgp
399580,23404,383.55,237,90901.35,0,bgp
399580,26156,383.55,1,383.55,0,bgp
399580,30174,383.55,8,3068.4,0,bgp
399580,32030,383.55,2,767.1,0,bgp
399580,34927,218.86,2,437.72,0,bgp
399580,134094,337.33,2,674.66,0,bgp
399580,212895,199.41,11,2193.51,0,bgp
399580,215248,229.6,3,688.8,0,bgp
399580,215296,266.48,1,266.48,0,bgp
399580,328112,318.43,1,318.43,0,bgp
399580,393442,383.55,22,8438.1,0,bgp
399580,393891,240.18,8,1921.44,0,bgp
399580,393950,383.55,1,383.55,0,bgp
399589,36011,383.55,316,121201.8,-1,bgp
399606,10099,543.39,15,8150.85,0,bgp
399606,17639,443.31,2,886.62,0,bgp
399606,18106,473.49,2,946.98,0,bgp
399606,37468,377.98,8,3023.84,0,bgp
399622,395007,383.55,601,230513.55,-1,bgp
399640,398020,383.55,411,157639.05,-1,bgp
399646,1050,383.55,791,303388.05,-1,bgp
399646,1239,383.55,40,15342.0,0,bgp
399647,1403,174.81,19,3321.39,0,bgp
399647,17639,383.55,21,8054.55,0,bgp
399647,18106,383.55,22,8438.1,0,bgp
399647,21700,383.55,22,8438.1,0,bgp
399647,23106,383.55,42,16109.1,0,bgp
399647,24482,372.9,242,90241.8,0,bgp
399647,25091,383.55,155,59450.25,0,bgp
399647,33891,383.55,21,8054.55,0,bgp
399647,34549,383.55,132,50628.6,0,bgp
399647,35280,371.9,21,7809.9,0,bgp
399647,37468,383.55,64,24547.2,0,bgp
399647,212483,383.55,42,16109.1,0,bgp
