AS1,AS2,Total_CO2
329109,328581,96097.16
23576,25091,96108.24
3223,54415,96116.14
12956,265662,96118.24
14117,266840,96118.24
205206,212477,96122.2
45960,38001,96122.26
3216,34836,96128.8
3216,38934,96128.8
12389,198791,96128.8
29226,51831,96128.8
31500,15449,96128.8
48479,51238,96128.8
2686,9044,96131.98
37100,15895,96136.56
174,398400,96145.5
31027,24853,96154.3
35432,34927,96160.32
1680,28792,96165.84
3223,56443,96165.84
39326,15689,96165.84
62167,23889,96165.84
41313,39483,96172.44
44901,35761,96172.44
15830,18986,96187.42
264993,268089,96191.72
12779,262725,96193.65
1820,50763,96196.59
1299,202623,96197.76
63516,18106,96202.08
62167,49600,96213.88
273000,272978,96222.0
141898,136099,96222.63
44735,13335,96223.74
260,53766,96240.8
24955,41327,96243.5
36236,54994,96250.96
15598,49544,96255.06
12310,51239,96255.6
16552,38001,96257.62
24785,30736,96257.8
35280,35717,96268.22
209,398828,96271.05
1239,267613,96271.05
1421,30359,96271.05
3356,3482,96271.05
3356,33570,96271.05
3356,36595,96271.05
3356,55153,96271.05
3356,398022,96271.05
10796,36390,96271.05
11272,398205,96271.05
14717,29956,96271.05
15164,400135,96271.05
15191,33470,96271.05
20001,22362,96271.05
22773,33642,96271.05
22987,393986,96271.05
23481,25091,96271.05
24482,19653,96271.05
24482,25615,96271.05
33491,22663,96271.05
46293,46492,96271.05
46887,29822,96271.05
55216,30512,96271.05
14840,266126,96294.93
14840,270290,96294.93
262404,267650,96294.93
262404,267983,96294.93
262409,270485,96294.93
269115,265356,96294.93
269194,273756,96294.93
273683,269181,96294.93
34779,60435,96295.95
34549,13101,96315.44
48185,10310,96316.0
149781,141794,96331.52
12687,31206,96334.96
48964,35319,96334.96
214268,197578,96334.96
8932,8529,96340.41
55293,24482,96350.58
12502,43910,96359.2
19551,213815,96359.2
24482,15763,96359.2
25160,12843,96359.2
33922,34927,96359.2
39351,35710,96359.2
47692,12843,96359.2
47734,29140,96359.2
1764,35592,96368.8
9123,7195,96383.13
12695,37497,96392.24
28716,49653,96397.6
22381,52972,96398.14
263329,267445,96398.14
266380,268066,96398.14
268900,273430,96398.14
37680,37183,96407.68
31042,47692,96439.2
39351,16276,96442.29
58511,48919,96443.75
135069,153399,96448.33
1299,21040,96448.88
30781,39351,96453.8
32133,62831,96458.32
328797,328185,96459.18
5606,5405,96472.62
20326,47692,96479.24
17072,27673,96481.17
24482,29405,96484.08
559,8637,96486.56
52320,20860,96486.6
31042,13237,96496.0
174,49406,96496.5
1299,206577,96496.5
12310,39342,96501.15
10429,28324,96501.35
34549,37613,96503.4
55685,5405,96506.2
1820,1140,96511.11
12189,57872,96511.11
24482,37119,96517.26
4766,7627,96524.91
9848,9577,96524.91
21808,43009,96528.96
55720,15412,96565.47
31898,20764,96569.4
3216,60833,96578.0
12389,42444,96578.0
12389,45000,96578.0
12389,48104,96578.0
12389,57884,96578.0
12695,41722,96578.0
29226,59740,96578.0
31133,34832,96578.0
31133,61206,96578.0
209024,205567,96578.0
44600,59636,96591.17
8308,4455,96594.48
262186,269746,96600.4
6758,8218,96601.05
12455,37156,96603.52
14840,17108,96604.56
265421,269148,96604.56
269096,265185,96604.56
1267,200767,96610.08
57394,47406,96610.08
136168,199524,96611.13
12779,14630,96619.15
270007,269862,96620.09
270007,273209,96620.09
272045,272979,96620.09
33891,40850,96622.04
25160,39122,96628.5
4455,4800,96632.48
8767,8529,96636.68
48185,1820,96650.24
11259,327806,96653.16
174,395436,96654.6
3356,35999,96654.6
3356,400480,96654.6
3801,400633,96654.6
10796,16571,96654.6
10796,30100,96654.6
10796,395725,96654.6
11426,40017,96654.6
13329,26324,96654.6
13786,19318,96654.6
13825,25091,96654.6
14265,393935,96654.6
15164,54403,96654.6
15164,54526,96654.6
19024,46852,96654.6
19151,36692,96654.6
20115,19284,96654.6
22302,37468,96654.6
22974,30382,96654.6
23005,35934,96654.6
26801,32554,96654.6
33491,22034,96654.6
33491,31790,96654.6
33651,46798,96654.6
33657,14533,96654.6
46887,22475,96654.6
61568,26744,96654.6
48362,42366,96657.84
21949,1070,96669.93
21267,34549,96686.31
135069,136965,96688.55
262589,269862,96698.0
12843,205390,96703.34
20928,31027,96703.34
44700,60789,96703.34
52320,12301,96703.34
59796,47147,96703.34
202245,200119,96703.34
262813,265389,96707.77
263903,269110,96707.77
264293,268408,96707.77
268737,264344,96707.77
13237,14061,96715.62
199524,210644,96738.29
52771,24482,96739.44
12337,35625,96747.44
48070,41313,96763.99
1764,59890,96764.22
16552,50673,96764.42
39637,28995,96764.42
39637,31584,96764.42
39637,51030,96764.42
2110,35424,96776.2
2110,48255,96776.2
5405,8262,96779.1
12491,37497,96786.96
12297,48919,96802.2
4826,64015,96808.66
58666,58624,96808.66
132347,140874,96808.66
135069,135021,96808.66
7540,9002,96815.29
54527,19324,96817.08
24482,399486,96817.5
42831,14630,96819.34
4637,49981,96847.14
44600,43143,96847.38
44600,57601,96847.38
48882,43972,96847.38
3258,9002,96850.0
59605,35266,96860.4
25160,12637,96879.42
262253,272111,96883.36
271957,273103,96886.2
24961,15958,96896.52
28716,15923,96897.61
174,43440,96902.68
263238,272889,96902.68
3303,8426,96903.54
24482,17885,96905.06
14907,13213,96908.59
22381,265324,96914.19
28598,52657,96914.19
263444,263084,96914.19
267450,270893,96914.19
37545,20940,96923.4
9318,9850,96939.18
16552,23106,96941.84
24482,42184,96977.48
1680,47766,97001.46
64475,56630,97008.24
9354,8896,97009.4
51561,24482,97009.4
174,57758,97017.73
1103,50340,97017.73
12637,50340,97017.73
16276,213427,97017.73
34927,42473,97024.25
1299,49179,97027.2
1299,207133,97027.2
12389,51037,97027.2
12389,201302,97027.2
12714,50806,97027.2
21453,51230,97027.2
41722,50384,97027.2
196695,15984,97027.2
39537,25091,97036.8
3356,397495,97038.15
10796,18595,97038.15
10796,20133,97038.15
10796,396381,97038.15
12025,399875,97038.15
13760,397256,97038.15
15305,394217,97038.15
33287,33014,97038.15
33491,401102,97038.15
46375,15228,97038.15
53507,25091,97038.15
3303,2027,97039.08
12479,56571,97043.6
12301,210937,97047.48
13237,12915,97047.48
15547,33922,97047.48
24785,33921,97047.48
49009,50017,97047.48
50316,35710,97047.48
51184,33922,97047.48
41960,35280,97052.32
13768,54527,97073.57
132847,131270,97079.84
42366,34927,97086.0
32787,3096,97099.8
36351,31742,97101.4
1820,21390,97103.59
25521,25119,97103.59
44600,45022,97103.59
50581,24872,97103.59
56899,50305,97103.59
1115,62649,97104.0
15895,59497,97106.77
16097,34927,97107.95
262509,262992,97120.61
262761,262427,97120.61
269396,272466,97120.61
269423,270265,97120.61
271185,270804,97120.61
17639,13213,97131.7
44066,15547,97142.56
272004,272948,97146.63
31242,44860,97166.84
50607,51068,97166.84
62167,45758,97168.68
13489,52334,97172.0
262191,262930,97172.0
35661,35360,97174.26
264827,271778,97180.32
1764,8596,97181.14
52320,53667,97181.98
12779,210218,97185.14
58511,35266,97192.18
36236,48919,97200.16
174,200069,97216.2
23106,266256,97223.82
6762,8866,97228.13
20562,1764,97228.5
25160,19229,97235.04
13335,28853,97237.8
13335,62053,97237.8
208339,205293,97247.32
9145,8298,97253.52
12695,58299,97262.75
3257,41495,97269.12
5606,1140,97271.04
38623,50673,97271.04
39637,42812,97271.04
50340,48919,97271.04
12779,213241,97271.45
1299,203554,97284.94
12552,57773,97287.12
12552,24751,97320.75
25400,12929,97323.75
3356,53173,97327.03
13786,266451,97327.03
22381,269499,97327.03
263935,267265,97327.03
39122,36994,97349.22
28283,58453,97352.42
4766,9458,97353.45
3303,39351,97354.88
196777,207422,97359.8
39351,49981,97364.55
15605,25091,97369.14
214417,214079,97369.2
15547,20773,97372.16
3216,43350,97375.75
197301,202361,97383.16
174,39832,97385.28
12301,25220,97391.62
13237,201491,97391.62
33891,57537,97391.62
16696,395642,97394.14
21700,18106,97400.16
12578,42473,97410.32
29075,56630,97415.64
174,46226,97421.7
237,394769,97421.7
1828,18678,97421.7
2603,7795,97421.7
3356,396276,97421.7
13876,398015,97421.7
15305,40408,97421.7
19009,40503,97421.7
20080,18678,97421.7
22773,46513,97421.7
24482,18678,97421.7
29844,54185,97421.7
33154,26461,97421.7
46887,14136,97421.7
46957,63100,97421.7
55039,16679,97421.7
24482,13119,97425.1
35753,47692,97425.44
59105,45679,97428.64
3491,58057,97428.72
264209,265006,97430.24
267427,268704,97430.24
174,29006,97431.18
2914,39389,97431.18
24482,48945,97431.18
34224,14907,97436.71
24482,18004,97442.03
27659,26623,97445.84
174,212882,97455.96
2518,40065,97463.76
47605,33891,97464.01
35753,29140,97471.9
174,29449,97472.67
174,198240,97472.67
57111,20940,97472.67
3216,48719,97476.4
12389,42693,97476.4
12389,51213,97476.4
29226,49916,97476.4
29226,58288,97476.4
132337,10122,97482.14
30844,37578,97491.42
42781,57714,97497.72
21385,13030,97504.54
60171,42473,97506.99
59105,55821,97527.42
327708,13335,97527.96
45102,47147,97529.95
3327,34729,97531.72
49600,23106,97534.68
9125,8529,97536.56
174,53618,97543.98
135468,139932,97587.49
6939,249,97590.24
2686,1828,97599.06
52863,53427,97604.0
12963,201920,97616.01
35362,43361,97616.01
50581,50027,97616.01
50581,56525,97616.01
1221,38714,97631.43
9723,4608,97631.43
3549,52787,97636.66
262663,269211,97636.66
31500,48558,97645.22
6774,9009,97647.67
8932,5713,97657.18
215329,214507,97669.74
24482,24641,97670.96
24482,60021,97678.35
37497,35266,97694.8
174,203221,97704.9
264827,266891,97711.36
16796,397059,97713.0
15290,12010,97718.79
41047,56630,97724.8
4455,8641,97726.92
13237,15958,97728.4
13335,34451,97728.9
136400,133457,97730.9
50629,2906,97734.7
9063,6424,97735.76
12301,35360,97735.76
12301,42541,97735.76
12301,58057,97735.76
12301,64475,97735.76
12301,213151,97735.76
29632,35710,97735.76
33922,1836,97735.76
33922,23106,97735.76
33922,47692,97735.76
35710,33922,97735.76
13786,263574,97739.87
262589,267484,97739.87
268565,266526,97739.87
21056,48362,97742.76
14080,263731,97743.6
262589,267678,97743.6
24482,34347,97746.16
15605,20940,97750.44
29632,15626,97751.04
45437,41327,97752.15
50533,24482,97755.84
20932,24724,97756.46
17494,41327,97757.34
12779,213111,97760.2
30722,15605,97760.2
25160,50340,97770.24
24482,28126,97773.69
20562,207283,97777.66
212895,214380,97777.66
5617,60831,97781.82
12577,198400,97796.86
200449,12993,97798.44
174,22687,97805.25
174,54407,97805.25
2381,46788,97805.25
3356,393693,97805.25
3512,6939,97805.25
4826,7795,97805.25
5580,6404,97805.25
10796,395086,97805.25
11796,30378,97805.25
13599,54004,97805.25
13760,393790,97805.25
13767,30018,97805.25
13807,400531,97805.25
16399,10796,97805.25
16666,54004,97805.25
18948,54004,97805.25
20115,399121,97805.25
22442,400782,97805.25
22773,400694,97805.25
22909,26998,97805.25
26461,54004,97805.25
40513,54004,97805.25
46309,26253,97805.25
61568,29838,97805.25
37239,37678,97825.44
1916,262876,97843.08
14840,263906,97843.08
14840,264571,97843.08
21574,262306,97843.08
52468,28644,97843.08
262316,269289,97843.08
263329,265366,97843.08
266409,264212,97843.08
268362,268303,97843.08
3170,50340,97846.48
3257,42845,97858.7
174,50782,97862.04
1820,31077,97872.22
1820,34278,97872.22
1820,44723,97872.22
25082,45043,97872.22
48683,58032,97872.22
61297,28790,97872.22
61297,51122,97872.22
49127,14956,97872.8
34779,34024,97889.5
135069,136797,97889.65
1299,400687,97891.92
21949,41047,97893.6
2854,37468,97899.36
35753,37100,97899.96
51185,29075,97912.24
48070,49544,97914.15
1828,8262,97921.98
1299,39156,97925.6
2854,60308,97925.6
12389,34336,97925.6
20485,35580,97925.6
29226,57828,97925.6
29226,59509,97925.6
31133,41430,97925.6
39153,24924,97925.6
44622,34320,97925.6
48719,62422,97925.6
56534,57528,97925.6
263482,264197,97946.29
263665,263606,97946.29
38565,13335,97946.73
50304,57043,97959.59
16552,55850,97970.88
51095,43391,97973.68
34224,50877,97991.04
1299,50061,97998.12
25160,60024,98000.64
23838,55797,98009.76
135069,131296,98009.76
57344,35293,98021.91
13489,52456,98029.4
1103,262761,98030.97
38623,1764,98030.97
51873,43350,98030.97
28036,27905,98032.2
174,47600,98035.42
49709,20940,98047.73
1031,263469,98049.5
16735,269272,98049.5
269194,267265,98049.5
24482,51028,98055.96
1299,399814,98063.85
3257,39175,98063.85
15290,17088,98067.2
34123,25091,98078.41
41047,21497,98079.9
57277,25091,98091.82
1820,39071,98128.43
1820,43416,98128.43
12963,13027,98128.43
12963,29102,98128.43
12963,198845,98128.43
28761,12408,98128.43
28761,41308,98128.43
28994,49306,98128.43
56649,50949,98128.43
201776,215503,98128.43
12400,44435,98135.98
16552,18106,98146.93
262476,269226,98152.71
21700,14537,98153.23
20764,211609,98160.14
8926,5405,98173.05
207044,201607,98174.7
207044,202823,98174.7
3214,51184,98178.16
3786,9634,98181.99
4766,9772,98181.99
4766,9960,98181.99
174,26154,98188.8
174,27390,98188.8
174,54982,98188.8
1239,4213,98188.8
2686,1239,98188.8
3356,7366,98188.8
3356,40367,98188.8
3356,63431,98188.8
3356,394321,98188.8
3356,394828,98188.8
11204,54004,98188.8
12085,399257,98188.8
13807,54691,98188.8
20001,395292,98188.8
20080,14537,98188.8
21976,16889,98188.8
22773,63071,98188.8
26827,49544,98188.8
32425,19919,98188.8
33662,400209,98188.8
54004,30562,98188.8
393950,26419,98188.8
39737,42473,98192.87
8966,9908,98206.56
45960,18106,98211.99
31898,34019,98235.3
1764,3330,98238.74
577,5788,98243.22
30999,47147,98247.0
41998,35625,98249.1
58952,18001,98251.78
48185,12552,98255.5
14840,267953,98255.92
262476,271476,98255.92
271324,272624,98255.92
44050,24482,98264.32
12695,37100,98266.93
17727,24207,98269.92
327992,328076,98270.62
24173,18106,98272.79
63949,3214,98276.88
20773,42541,98283.38
34224,28819,98286.12
24482,50384,98291.05
20764,45352,98294.04
42652,35280,98298.99
33891,51847,98303.16
58272,24961,98308.16
1853,47147,98309.96
174,266832,98315.2
20562,30781,98316.72
39351,3223,98318.98
16097,23106,98334.72
14638,62931,98350.44
61495,52255,98352.3
56987,34927,98352.42
3216,56720,98374.8
12389,44657,98374.8
12389,60678,98374.8
20485,51715,98374.8
25227,59916,98374.8
29226,44799,98374.8
31133,50852,98374.8
31133,57233,98374.8
34019,45474,98383.95
20773,1836,98384.16
1820,57612,98384.64
16276,51866,98384.64
49981,23106,98384.8
5617,57593,98396.8
12779,210937,98409.6
5405,1853,98412.58
48070,59605,98423.37
3209,44499,98424.04
3214,49808,98424.04
12297,21412,98424.04
35710,45474,98424.04
41313,21412,98424.04
14630,25091,98439.36
49605,1820,98439.82
13237,22005,98451.25
3214,48919,98453.16
51375,25220,98454.03
174,47680,98454.4
12637,20940,98455.36
132770,136284,98456.48
57344,44358,98460.0
14840,270937,98462.34
22381,262609,98462.34
262740,266173,98462.34
263625,264956,98462.34
267313,270483,98462.34
1828,33763,98466.84
31034,49544,98481.51
199081,209147,98486.08
28886,39845,98487.06
23838,23916,98490.2
135069,133920,98490.2
35369,13030,98515.2
31133,2603,98516.52
50629,29140,98529.69
43641,12859,98532.0
36994,32398,98534.32
37680,37053,98534.32
39122,29049,98537.59
50673,50509,98537.59
174,204025,98541.84
16302,1342,98549.0
19114,272883,98559.0
47147,42366,98562.3
12695,52320,98565.18
267613,270511,98565.55
174,29057,98572.35
174,396868,98572.35
3257,399817,98572.35
3356,396233,98572.35
10913,26558,98572.35
16832,397713,98572.35
19570,393323,98572.35
22773,30174,98572.35
32787,63417,98572.35
33363,14005,98572.35
33604,12107,98572.35
393577,26533,98572.35
17639,54994,98573.55
29119,34019,98580.0
51185,37282,98580.86
6509,611,98592.84
21949,400426,98592.84
14080,263710,98601.0
270075,273821,98601.0
20255,52366,98634.0
1820,197263,98640.85
13307,207896,98640.85
29491,50074,98640.85
44066,39351,98649.92
202766,215573,98651.25
28343,52795,98668.76
263966,266933,98668.76
8560,8426,98690.48
3356,48804,98696.52
52320,12041,98700.25
1930,199993,98702.91
174,8821,98709.65
3356,38983,98710.02
24745,48161,98711.1
47734,39777,98711.1
208339,209262,98713.36
39737,58057,98718.3
174,34743,98719.98
135069,133370,98730.42
1221,152175,98734.61
58507,4608,98734.61
139831,137239,98754.18
55720,18106,98755.92
21949,33326,98767.65
4230,53017,98771.97
15830,265262,98771.97
24482,53181,98771.97
3225,57719,98772.2
201217,204844,98780.08
52320,20773,98781.04
3265,47628,98790.9
14907,12297,98790.9
174,204810,98797.4
35369,29208,98801.79
57344,42410,98814.54
2854,43805,98824.0
3216,44699,98824.0
12389,35304,98824.0
12389,51418,98824.0
12389,58257,98824.0
12389,59483,98824.0
12389,60075,98824.0
12389,60716,98824.0
20485,48699,98824.0
20485,51506,98824.0
20485,60122,98824.0
28745,43085,98824.0
50265,42529,98824.0
31798,14725,98829.72
1820,37100,98833.1
42831,41047,98844.8
17557,45195,98855.28
15964,329380,98855.66
1299,25148,98859.16
50304,34177,98874.6
265421,271002,98875.18
3308,41240,98877.0
31027,57030,98877.0
3816,52256,98886.8
14080,28039,98886.8
18747,263199,98886.8
18747,266669,98886.8
42,9304,98894.25
12578,15721,98895.72
12578,208284,98895.72
1820,31035,98897.06
1820,35523,98897.06
12963,51851,98897.06
21488,43380,98897.06
27742,52298,98897.19
27742,52501,98897.19
55195,49544,98907.36
